branch_code,payment_method_code,date,total_issued,total_paid
1,4,2024-04-30,0.000000,291.140000
1,4,2024-05-04,0.000000,720.000000
1,4,2024-05-06,0.000000,1038.000000
1,4,2024-05-08,0.000000,75.000000
1,4,2024-05-09,0.000000,237.000000
1,4,2024-05-13,0.000000,3470.757500
1,4,2024-05-14,0.000000,185.660000
1,4,2024-05-15,0.000000,140.910000
1,4,2024-05-20,0.000000,3910.122500
1,4,2024-05-27,0.000000,1694.200000
1,4,2024-06-03,0.000000,452.110000
1,4,2024-06-05,0.000000,440.750000
1,4,2024-06-07,0.000000,551.050000
1,4,2024-06-10,0.000000,1083.170000
1,4,2024-06-11,0.000000,1363.837500
1,4,2024-06-12,0.000000,373.730000
1,4,2024-06-13,0.000000,75.120000
1,4,2024-06-14,0.000000,252.760000
1,4,2024-06-17,0.000000,1728.442500
1,4,2024-06-18,0.000000,412.060000
1,4,2024-06-19,0.000000,1053.220000
1,4,2024-06-20,0.000000,28.350000
1,4,2024-06-23,0.000000,834.110000
1,4,2024-06-24,0.000000,204.750000
1,4,2024-06-25,0.000000,229.830000
1,4,2024-06-26,0.000000,122.750000
1,4,2024-06-27,0.000000,200.000000
1,4,2024-07-01,0.000000,421.030000
1,4,2024-07-03,0.000000,909.450000
1,4,2024-07-05,0.000000,672.260000
1,4,2024-07-08,0.000000,1457.420000
1,4,2024-07-11,0.000000,1500.747500
1,4,2024-07-12,0.000000,201.600000
1,4,2024-07-15,0.000000,782.050000
1,4,2024-07-17,0.000000,2149.962500
1,4,2024-07-18,0.000000,412.060000
1,4,2024-07-19,0.000000,1322.090000
1,4,2024-07-22,0.000000,2161.370000
1,4,2024-07-24,0.000000,204.750000
1,4,2024-07-29,0.000000,322.750000
1,4,2024-07-30,0.000000,421.030000
1,4,2024-08-01,0.000000,424.710000
1,4,2024-08-02,0.000000,1891.410000
1,4,2024-08-05,0.000000,1769.179000
1,4,2024-08-09,0.000000,229.790000
1,4,2024-08-12,0.000000,4026.977500
1,4,2024-08-13,0.000000,454.170000
1,4,2024-08-16,0.000000,3868.860000
1,4,2024-08-19,0.000000,2199.760000
1,4,2024-08-20,0.000000,193.940000
1,4,2024-08-21,0.000000,263.180000
1,4,2024-08-22,0.000000,158.760000
1,4,2024-08-23,0.000000,204.750000
1,4,2024-08-26,0.000000,4062.760000
1,4,2024-08-27,0.000000,200.000000
1,4,2024-08-29,0.000000,421.030000
1,4,2024-09-02,0.000000,3543.620000
1,4,2024-09-03,0.000000,1238.819000
1,4,2024-09-04,0.000000,2.980000
1,4,2024-09-05,0.000000,2364.000000
1,4,2024-09-06,0.000000,229.790000
1,4,2024-09-09,0.000000,2598.420000
1,4,2024-09-10,0.000000,1063.630000
1,4,2024-09-11,0.000000,2179.410000
1,4,2024-09-12,0.000000,552.370000
1,4,2024-09-13,0.000000,27.580000
1,4,2024-09-16,0.000000,4256.770000
1,4,2024-09-17,0.000000,266.710000
1,4,2024-09-18,0.000000,372.120000
1,4,2024-09-19,0.000000,1117.870000
1,4,2024-09-20,0.000000,263.180000
1,4,2024-09-23,0.000000,1004.840000
1,4,2024-09-24,0.000000,3997.930000
1,4,2024-09-25,0.000000,197.780000
1,4,2024-09-27,0.000000,530.180000
1,4,2024-09-28,0.000000,1258.030000
1,4,2024-09-30,0.000000,862.280000
1,4,2024-10-01,0.000000,1891.410000
1,4,2024-10-02,0.000000,2313.930000
1,4,2024-10-03,0.000000,2069.049000
1,4,2024-10-04,0.000000,114.580000
1,4,2024-10-07,0.000000,2241.730000
1,4,2024-10-08,0.000000,1459.050000
1,4,2024-10-10,0.000000,1860.850000
1,4,2024-10-11,0.000000,2410.510000
1,4,2024-10-14,0.000000,1675.902000
1,4,2024-10-15,0.000000,3337.800000
1,4,2024-10-16,0.000000,683.430000
1,4,2024-10-18,0.000000,372.100000
1,4,2024-10-21,0.000000,1473.830000
1,4,2024-10-24,0.000000,3997.930000
1,4,2024-10-25,0.000000,29.550000
1,4,2024-10-28,0.000000,592.730000
1,4,2024-10-29,0.000000,327.330000
1,4,2024-10-30,0.000000,3284.970000
1,4,2024-10-31,0.000000,2600.070000
1,4,2024-11-01,0.000000,2409.140000
1,4,2024-11-04,0.000000,1435.819000
1,4,2024-11-06,0.000000,1139.340000
1,4,2024-11-07,0.000000,1319.420000
1,4,2024-11-11,0.000000,1017.260000
1,4,2024-11-14,0.000000,3497.250000
1,4,2024-11-18,0.000000,1055.520000
1,4,2024-11-21,0.000000,454.240000
1,4,2024-11-25,0.000000,4488.930000
1,4,2024-11-26,0.000000,379.700000
1,4,2024-11-28,0.000000,327.330000
1,4,2024-11-29,0.000000,132.970000
1,4,2024-12-02,0.000000,3391.140000
1,4,2024-12-03,0.000000,114.560000
1,4,2024-12-04,0.000000,766.640000
1,4,2024-12-09,0.000000,1821.640000
1,4,2024-12-10,0.000000,147.300000
1,4,2024-12-11,0.000000,748.600000
1,4,2024-12-12,0.000000,507.870000
1,4,2024-12-13,0.000000,714.870000
1,4,2024-12-16,0.000000,3458.650000
1,4,2024-12-17,0.000000,284.214000
1,4,2024-12-18,0.000000,293.800000
1,4,2024-12-20,0.000000,834.110000
1,4,2024-12-23,0.000000,491.000000
1,4,2024-12-26,0.000000,751.060000
1,4,2024-12-27,0.000000,63.480000
1,4,2024-12-30,0.000000,881.990000
1,4,2025-01-01,0.000000,177.020000
1,4,2025-01-02,0.000000,942.419000
1,4,2025-01-06,0.000000,1468.760000
1,4,2025-01-07,0.000000,293.790000
1,4,2025-01-08,0.000000,31.970000
1,4,2025-01-09,0.000000,1260.000000
1,4,2025-01-10,0.000000,516.420000
1,4,2025-01-13,0.000000,892.130000
1,4,2025-01-17,0.000000,114.580000
1,4,2025-01-20,0.000000,631.230000
1,4,2025-01-27,0.000000,8033.390000
1,4,2025-01-28,0.000000,536.630000
1,4,2025-01-31,0.000000,859.969000
1,4,2025-02-02,0.000000,859.969000
1,4,2025-02-04,0.000000,2023.570000
1,4,2025-02-05,0.000000,434.950000
1,4,2025-02-06,0.000000,169.830000
1,4,2025-02-10,0.000000,3193.510000
1,4,2025-02-11,0.000000,714.830000
1,4,2025-02-14,0.000000,147.970000
1,4,2025-02-17,0.000000,959.030000
1,4,2025-02-18,0.000000,226.180000
1,4,2025-02-24,0.000000,598.330000
1,4,2025-02-25,0.000000,771.820000
1,4,2025-02-26,0.000000,1002.320000
1,4,2025-02-27,0.000000,1109.460000
1,4,2025-02-28,0.000000,168.330000
1,4,2025-03-05,0.000000,3003.189000
1,4,2025-03-06,0.000000,590.450000
1,4,2025-03-07,0.000000,434.950000
1,4,2025-03-10,0.000000,3712.070000
1,4,2025-03-11,0.000000,268.460000
1,4,2025-03-17,0.000000,1309.240000
1,4,2025-03-18,0.000000,416.440000
1,4,2025-03-19,0.000000,210.300000
1,4,2025-03-20,0.000000,580.190000
1,4,2025-03-21,0.000000,341.350000
1,4,2025-03-24,0.000000,873.050000
1,4,2025-03-25,0.000000,245.500000
1,4,2025-03-26,0.000000,572.830000
1,4,2025-03-27,0.000000,771.820000
1,4,2025-03-28,0.000000,1002.290000
1,4,2025-03-31,0.000000,1704.550000
1,4,2025-04-01,0.000000,859.969000
1,4,2025-04-04,0.000000,1612.310000
1,4,2025-04-07,0.000000,1251.270000
1,4,2025-04-08,0.000000,358.120000
1,4,2025-04-09,0.000000,2176.710000
1,4,2025-04-10,0.000000,827.690000
1,4,2025-04-14,0.000000,1252.530000
1,4,2025-04-15,0.000000,801.100000
1,4,2025-04-16,0.000000,1552.130000
1,4,2025-04-17,0.000000,416.440000
1,4,2025-04-20,0.000000,177.020000
1,4,2025-04-22,0.000000,321.460000
1,4,2025-04-23,0.000000,676.050000
1,4,2025-04-25,0.000000,165.680000
1,4,2025-04-28,0.000000,2671.760000
1,4,2025-04-30,0.000000,1613.350000
1,4,2025-05-02,0.000000,1624.610000
1,4,2025-05-05,0.000000,1118.950000
1,4,2025-05-06,0.000000,196.400000
1,4,2025-05-07,0.000000,491.000000
1,4,2025-05-08,0.000000,490.690000
1,4,2025-05-09,0.000000,250.260000
1,4,2025-05-12,0.000000,1023.150000
1,4,2025-05-13,0.000000,4343.700000
1,4,2025-05-14,0.000000,340.520000
1,4,2025-05-15,0.000000,653.150000
1,4,2025-05-16,0.000000,1072.790000
1,4,2025-05-19,0.000000,1490.220000
1,4,2025-05-20,0.000000,341.350000
1,4,2025-05-22,0.000000,587.830000
1,4,2025-05-23,0.000000,676.050000
1,4,2025-05-26,0.000000,3281.510000
1,4,2025-05-27,0.000000,1002.290000
1,4,2025-05-28,0.000000,285.220000
1,4,2025-05-29,0.000000,224.140000
1,4,2025-05-30,0.000000,1436.330000
1,4,2025-06-02,0.000000,1145.910000
1,4,2025-06-04,0.000000,361.850000
1,4,2025-06-06,0.000000,1568.460000
1,4,2025-06-09,0.000000,490.690000
1,4,2025-06-11,0.000000,265.940000
1,4,2025-06-12,0.000000,343.700000
1,4,2025-06-13,0.000000,340.520000
1,4,2025-06-16,0.000000,5945.030000
1,4,2025-06-18,0.000000,3461.340000
1,4,2025-06-19,0.000000,137.480000
1,4,2025-06-20,0.000000,95.740000
1,4,2025-06-23,0.000000,1904.530000
1,4,2025-06-24,0.000000,840.480000
1,4,2025-06-25,0.000000,357.180000
1,4,2025-06-26,0.000000,1413.930000
1,4,2025-06-27,0.000000,1138.950000
1,4,2025-06-30,0.000000,1063.560000
1,4,2025-07-02,0.000000,435.650000
1,4,2025-07-03,0.000000,333.880000
1,4,2025-07-04,0.000000,356.790000
1,4,2025-07-07,0.000000,143.540000
1,4,2025-07-09,0.000000,491.000000
1,4,2025-07-10,0.000000,1949.270000
1,4,2025-07-11,0.000000,344.490000
1,4,2025-07-14,0.000000,1772.750000
1,4,2025-07-15,0.000000,727.780000
1,4,2025-07-16,0.000000,4448.950000
1,4,2025-07-17,0.000000,175.920000
1,4,2025-07-18,0.000000,961.270000
1,4,2025-07-21,0.000000,1178.790000
1,4,2025-07-22,0.000000,675.600000
1,4,2025-07-23,0.000000,1178.020000
1,4,2025-07-24,0.000000,300.950000
1,4,2025-07-25,0.000000,1782.050000
1,4,2025-07-28,0.000000,1638.070000
1,4,2025-07-29,0.000000,141.310000
1,4,2025-07-31,0.000000,684.900000
1,4,2025-08-04,0.000000,390.960000
1,4,2025-08-08,0.000000,98.010000
1,4,2025-08-11,0.000000,1239.810000
1,4,2025-08-13,0.000000,823.770000
1,4,2025-08-14,0.000000,1103.550000
1,4,2025-08-15,0.000000,4448.940000
1,4,2025-08-18,0.000000,1046.900000
1,4,2025-08-19,0.000000,814.460000
1,4,2025-08-21,0.000000,209.990000
1,4,2025-08-22,0.000000,196.020000
1,4,2025-08-25,0.000000,2846.180000
1,4,2025-08-28,0.000000,736.765000
1,4,2025-09-01,0.000000,888.460000
1,4,2025-09-05,0.000000,1082.820000
1,4,2025-09-08,0.000000,98.010000
1,4,2025-09-09,0.000000,598.910000
1,4,2025-09-10,0.000000,616.870000
1,4,2025-09-12,0.000000,1123.770000
1,4,2025-09-15,0.000000,6526.260000
1,4,2025-09-16,0.000000,779.800000
1,4,2025-09-18,0.000000,718.740000
1,4,2025-09-19,0.000000,53.350000
1,4,2025-09-23,0.000000,528.020000
1,4,2025-09-24,0.000000,1413.930000
1,4,2025-09-26,0.000000,98.200000
1,4,2025-09-29,0.000000,1547.700000
1,4,2025-10-01,0.000000,405.170000
1,4,2025-10-02,0.000000,636.500000
1,4,2025-10-06,0.000000,493.600000
1,4,2025-10-09,0.000000,672.560000
1,4,2025-10-10,0.000000,573.430000
1,4,2025-10-11,0.000000,300.000000
1,4,2025-10-13,0.000000,2181.910000
1,4,2025-10-15,0.000000,867.290000
1,4,2025-10-16,0.000000,1140.830000
1,4,2025-10-17,0.000000,394.610000
1,4,2025-10-20,0.000000,285.100000
1,4,2025-10-23,0.000000,318.530000
1,4,2025-10-24,0.000000,1002.290000
1,4,2025-10-27,0.000000,259.470000
1,4,2025-10-29,0.000000,684.600000
1,4,2025-11-01,0.000000,354.040000
1,4,2025-11-03,0.000000,202.450000
1,4,2025-11-04,0.000000,493.600000
1,4,2025-11-07,0.000000,548.220000
1,4,2025-11-08,0.000000,894.300000
1,4,2025-11-10,0.000000,1927.530000
1,4,2025-11-11,0.000000,1264.250000
1,4,2025-11-12,0.000000,442.910000
1,4,2025-11-13,0.000000,738.560000
1,4,2025-11-14,0.000000,307.820000
1,4,2025-11-17,0.000000,1535.430000
1,4,2025-11-19,0.000000,275.090000
1,4,2025-11-21,0.000000,506.800000
1,4,2025-11-24,0.000000,1002.290000
1,4,2025-11-25,0.000000,259.460000
1,4,2025-11-26,0.000000,140.650000
1,4,2025-11-28,0.000000,684.600000
1,4,2025-12-03,0.000000,82.450000
1,4,2025-12-08,0.000000,673.890000
1,4,2025-12-09,0.000000,345.480000
1,4,2025-12-10,0.000000,499.380000
1,4,2025-12-11,0.000000,994.420000
1,4,2025-12-12,0.000000,226.110000
1,4,2025-12-15,0.000000,4552.830000
1,4,2025-12-16,0.000000,394.600000
1,4,2025-12-17,0.000000,1707.510000
1,4,2025-12-19,0.000000,935.890000
1,4,2025-12-22,0.000000,1230.730000
1,4,2025-12-26,0.000000,6062.910000
1,4,2025-12-29,0.000000,889.830000
1,4,2025-12-31,0.000000,194.000000
1,4,2026-01-02,0.000000,425.130000
1,4,2026-01-05,0.000000,156.040000
1,4,2026-01-06,0.000000,673.890000
1,4,2026-01-07,0.000000,1322.350000
1,4,2026-01-09,0.000000,1374.800000
1,4,2026-01-12,0.000000,2236.330000
1,4,2026-01-14,0.000000,1591.950000
1,4,2026-01-15,0.000000,394.600000
1,4,2026-01-16,0.000000,93.780000
1,4,2026-01-19,0.000000,837.690000
1,4,2026-01-20,0.000000,114.400000
1,4,2026-01-21,0.000000,2232.610000
1,4,2026-01-26,0.000000,205.230000
1,4,2026-01-27,0.000000,684.600000
1,4,2026-01-30,0.000000,194.000000
1,4,2026-02-02,0.000000,917.740000
1,4,2026-02-05,0.000000,548.220000
1,4,2026-02-06,0.000000,3885.910000
1,4,2026-02-09,0.000000,904.770000
1,4,2026-02-10,0.000000,390.090000
1,4,2026-02-11,0.000000,1846.220000
1,4,2026-02-12,0.000000,114.780000
1,4,2026-02-13,0.000000,361.030000
1,4,2026-02-18,0.000000,1177.790000
1,4,2026-02-20,0.000000,3044.140000
1,4,2026-02-23,0.000000,342.500000
1,4,2026-02-25,0.000000,872.990000
1,4,2026-02-26,0.000000,684.600000
1,4,2026-03-02,0.000000,930.940000
1,4,2026-03-03,0.000000,357.410000
1,4,2026-03-04,0.000000,866.300000
1,4,2026-03-05,0.000000,158.300000
1,4,2026-03-09,0.000000,5040.070000
1,4,2026-03-11,0.000000,371.090000
1,4,2026-03-12,0.000000,65.440000
1,4,2026-03-13,0.000000,1846.220000
1,4,2026-03-16,0.000000,346.350000
1,4,2026-03-17,0.000000,311.000000
1,4,2026-03-19,0.000000,562.600000
1,4,2026-03-20,0.000000,1627.960000
1,4,2026-03-23,0.000000,3005.830000
1,4,2026-03-24,0.000000,342.500000
1,4,2026-03-25,0.000000,695.010000
1,4,2026-03-26,0.000000,247.680000
1,4,2026-03-27,0.000000,205.230000
1,4,2026-03-30,0.000000,1215.950000
1,4,2026-04-01,0.000000,1263.970000
1,4,2026-04-02,0.000000,523.220000
1,4,2026-04-06,0.000000,2177.800000
1,4,2026-04-07,0.000000,3980.770000
1,4,2026-04-08,0.000000,742.440000
1,4,2026-04-09,0.000000,420.980000
1,4,2026-04-10,0.000000,1914.160000
1,4,2026-04-13,0.000000,1961.000000
1,4,2026-04-14,0.000000,133.370000
1,4,2026-04-16,0.000000,311.000000
1,4,2026-04-17,0.000000,262.870000
1,4,2026-04-20,0.000000,2378.140000
1,4,2026-04-22,0.000000,2858.530000
1,4,2026-04-23,0.000000,250.000000
1,4,2026-04-24,0.000000,856.680000
1,4,2026-04-27,0.000000,247.680000
1,4,2026-04-28,0.000000,219.550000
1,4,2026-04-29,0.000000,311.802000
1,4,2026-05-04,0.000000,3380.770000
1,4,2026-05-06,0.000000,117.840000
1,4,2026-05-07,0.000000,4112.820000
1,4,2026-05-08,0.000000,742.440000
1,4,2026-05-11,0.000000,5618.010000
1,4,2026-05-18,0.000000,2096.810000
1,4,2026-05-19,0.000000,166.660000
1,4,2026-05-20,0.000000,1180.310000
1,5,2011-01-05,0.000000,233.000000
1,5,2011-08-26,0.000000,800.000000
1,5,2012-01-09,0.000000,80.000000
1,5,2012-02-09,0.000000,300.000000
1,5,2012-07-04,0.000000,45.000000
1,5,2012-07-27,0.000000,200.000000
1,5,2012-10-18,0.000000,380.000000
1,5,2012-12-14,0.000000,82.000000
1,5,2012-12-27,0.000000,177.000000
1,5,2013-04-15,0.000000,400.000000
1,5,2013-06-25,0.000000,80.000000
1,5,2013-09-25,0.000000,60.000000
1,5,2013-10-03,0.000000,121.000000
1,5,2013-10-18,0.000000,563.190000
1,5,2013-11-04,0.000000,940.000000
1,5,2013-12-02,0.000000,60.000000
1,5,2013-12-09,0.000000,2000.000000
1,5,2014-02-21,0.000000,30.000000
1,5,2014-03-28,0.000000,118.000000
1,5,2014-04-09,0.000000,300.000000
1,5,2014-07-17,0.000000,300.000000
1,5,2014-07-21,0.000000,159.500000
1,5,2014-07-30,0.000000,100.000000
1,5,2014-08-19,0.000000,833.500000
1,5,2014-08-23,0.000000,60.000000
1,5,2014-09-03,0.000000,129.000000
1,5,2014-09-29,0.000000,2600.000000
1,5,2014-10-07,0.000000,1550.000000
1,5,2014-10-16,0.000000,150.000000
1,5,2014-11-03,0.000000,1020.000000
1,5,2014-11-10,0.000000,500.000000
1,5,2014-12-18,0.000000,2200.000000
1,5,2014-12-26,0.000000,130.000000
1,5,2015-01-20,0.000000,386.310000
1,5,2015-04-10,0.000000,651.000000
1,5,2015-04-15,0.000000,75.000000
1,5,2015-06-15,0.000000,120.000000
1,5,2015-11-21,0.000000,70.000000
1,5,2015-12-18,0.000000,750.000000
1,5,2015-12-24,0.000000,395.000000
1,5,2016-02-25,0.000000,410.000000
1,5,2017-04-12,0.000000,1070.000000
1,5,2017-10-20,0.000000,860.000000
1,5,2019-06-17,0.000000,125.980000
1,5,2019-07-18,0.000000,137.000000
1,5,2019-10-24,0.000000,249.560000
1,5,2019-10-28,0.000000,247.000000
1,5,2019-12-30,0.000000,3179.000000
1,5,2020-11-16,0.000000,109.000000
1,5,2020-12-30,0.000000,490.000000
1,5,2021-01-02,0.000000,2450.000000
1,5,2021-02-22,0.000000,350.000000
1,5,2021-03-22,0.000000,150.000000
1,5,2021-03-23,0.000000,499.220000
1,5,2021-03-24,0.000000,1560.000000
1,5,2021-05-07,0.000000,1830.420000
1,5,2021-06-11,0.000000,115.000000
1,5,2021-06-30,0.000000,460.000000
1,5,2021-07-23,0.000000,500.000000
1,5,2021-09-22,0.000000,1500.000000
1,5,2021-10-02,0.000000,25.000000
1,5,2021-11-11,0.000000,17591.660000
1,5,2022-01-10,0.000000,70.000000
1,5,2022-01-26,0.000000,230.000000
1,5,2022-03-08,0.000000,316.000000
1,5,2022-04-05,0.000000,276.000000
1,5,2022-04-27,0.000000,625.000000
1,5,2022-05-18,0.000000,180.000000
1,5,2022-05-19,0.000000,210.000000
1,5,2022-06-09,0.000000,2492.000000
1,5,2022-11-25,0.000000,80.000000
1,5,2022-11-30,0.000000,270.000000
1,5,2022-12-27,0.000000,577.000000
1,5,2022-12-31,0.000000,12790.650000
1,5,2023-01-08,0.000000,383.000000
1,5,2023-01-10,0.000000,224.000000
1,5,2023-01-13,0.000000,100.000000
1,5,2023-01-27,0.000000,1143.600000
1,5,2023-02-01,0.000000,225.000000
1,5,2023-02-08,0.000000,64.000000
1,5,2023-02-13,0.000000,350.000000
1,5,2023-03-08,0.000000,180.000000
1,5,2023-03-24,0.000000,20.000000
1,5,2023-04-06,0.000000,160.000000
1,5,2023-04-11,0.000000,570.560000
1,5,2023-04-20,0.000000,70.000000
1,5,2023-04-25,0.000000,238.000000
1,5,2023-04-29,0.000000,140.000000
1,5,2023-05-06,0.000000,215.250000
1,5,2023-05-12,0.000000,400.000000
1,5,2023-05-18,0.000000,369.000000
1,5,2023-07-03,0.000000,95.000000
1,5,2023-07-11,0.000000,813.000000
1,5,2023-07-14,0.000000,1000.000000
1,5,2023-08-22,0.000000,2250.000000
